codice articolo;codice magazzino;anno;ordinato cliente;ordinato fornitore;prenotato cliente;carico;scarico;inventario
70332;00;2018;0;0;0;0;0;1692
70349;00;2018;0;0;0;0;0;36
70356;00;2018;0;0;0;0;0;468
70363;00;2018;0;0;0;0;0;1524
70370;00;2018;0;0;0;0;0;1668
70387;00;2018;0;0;0;0;0;1752
71070;00;2018;0;0;0;0;0;3252
71087;00;2018;0;0;0;0;0;3252
71094;00;2018;0;0;0;0;0;3264
71100;00;2018;0;0;0;0;0;3264
71117;00;2018;0;0;0;0;0;3240
71124;00;2018;0;0;0;0;0;3264
1650;00;2018;0;0;0;0;0;-5
1643;00;2018;0;0;0;0;0;-10
1667;00;2018;0;0;0;0;0;-55
1612;00;2018;0;0;0;0;0;-19
1629;00;2018;0;0;0;0;0;-35
1636;00;2018;0;0;0;0;0;-35
1674;00;2018;0;0;0;0;0;-45
1681;00;2018;0;0;0;0;0;-5
1698;00;2018;0;0;0;0;0;-58
1704;00;2018;0;0;0;0;0;-45
1711;00;2018;0;0;0;0;0;-35
1728;00;2018;0;0;0;0;0;-35
1735;00;2018;0;0;0;0;0;0
18282;00;2018;0;0;0;0;0;0
1605;00;2018;0;0;0;0;0;372
45115;00;2018;0;0;0;0;0;0
45116;00;2018;0;0;0;0;0;0
1865;00;2018;0;0;0;0;0;2004
045S;00;2018;0;0;0;0;0;-25
1872;00;2018;0;0;0;0;0;6588
216A;00;2018;0;0;0;0;0;-226
BWS-globo1;00;2018;0;0;0;0;0;20830
BWS-globo5;00;2018;0;0;0;0;0;-5055
1902;00;2018;0;0;0;0;0;0
216S;00;2018;0;0;0;0;0;26400
2947;00;2018;0;0;0;0;0;0
6204;00;2018;0;0;0;0;0;0
6235;00;2018;0;0;0;0;0;0
6020;00;2018;0;0;0;0;0;0
5566;00;2018;0;0;0;0;0;0
6303;00;2018;0;0;0;0;0;0
5924;00;2018;0;0;0;0;0;0
5931;00;2018;0;0;0;0;0;0
6211;00;2018;0;0;0;0;0;0
6228;00;2018;0;0;0;0;0;0
6266;00;2018;0;0;0;0;0;0
6105;00;2018;0;0;0;0;0;0
6341;00;2018;0;0;0;0;0;0
6358;00;2018;0;0;0;0;0;0
6365;00;2018;0;0;0;0;0;0
6372;00;2018;0;0;0;0;0;0
3296;00;2018;0;0;0;0;0;0
3487;00;2018;0;0;0;0;0;0
3289;00;2018;0;0;0;0;0;0
3494;00;2018;0;0;0;0;0;0
2527;00;2018;0;0;0;0;0;0
2534;00;2018;0;0;0;0;0;0
2541;00;2018;0;0;0;0;0;0
2558;00;2018;0;0;0;0;0;0
2565;00;2018;0;0;0;0;0;0
2572;00;2018;0;0;0;0;0;0
2589;00;2018;0;0;0;0;0;0
2596;00;2018;0;0;0;0;0;0
2602;00;2018;0;0;0;0;0;0
2619;00;2018;0;0;0;0;0;0
4941;00;2018;0;0;0;0;0;0
4965;00;2018;0;0;0;0;0;0
2657;00;2018;0;0;0;0;0;0
2664;00;2018;0;0;0;0;0;0
2671;00;2018;0;0;0;0;0;0
3968;00;2018;0;0;0;0;0;0
3982;00;2018;0;0;0;0;0;0
3937;00;2018;0;0;0;0;0;0
3920;00;2018;0;0;0;0;0;0
3975;00;2018;0;0;0;0;0;0
4323;00;2018;0;0;0;0;0;0
4309;00;2018;0;0;0;0;0;0
4392;00;2018;0;0;0;0;0;0
4378;00;2018;0;0;0;0;0;0
4460;00;2018;0;0;0;0;0;0
4446;00;2018;0;0;0;0;0;0
4538;00;2018;0;0;0;0;0;0
4514;00;2018;0;0;0;0;0;0
4606;00;2018;0;0;0;0;0;0
4583;00;2018;0;0;0;0;0;0
4224;00;2018;0;0;0;0;0;0
3951;00;2018;0;0;0;0;0;0
5047;00;2018;0;0;0;0;0;0
5054;00;2018;0;0;0;0;0;0
5030;00;2018;0;0;0;0;0;0
5078;00;2018;0;0;0;0;0;0
2749;00;2018;0;0;0;0;0;0
5573;00;2018;0;0;0;0;0;0
5597;00;2018;0;0;0;0;0;0
5559;00;2018;0;0;0;0;0;0
6280;00;2018;0;0;0;0;0;0
3241;00;2018;0;0;0;0;0;0
3258;00;2018;0;0;0;0;0;0
3265;00;2018;0;0;0;0;0;0
3500;00;2018;0;0;0;0;0;0
3364;00;2018;0;0;0;0;0;0
3371;00;2018;0;0;0;0;0;0
3388;00;2018;0;0;0;0;0;0
3531;00;2018;0;0;0;0;0;0
3524;00;2018;0;0;0;0;0;0
5740;00;2018;0;0;0;0;0;0
5757;00;2018;0;0;0;0;0;0
5764;00;2018;0;0;0;0;0;0
5788;00;2018;0;0;0;0;0;0
5795;00;2018;0;0;0;0;0;0
5801;00;2018;0;0;0;0;0;0
5818;00;2018;0;0;0;0;0;0
5825;00;2018;0;0;0;0;0;0
5832;00;2018;0;0;0;0;0;0
5870;00;2018;0;0;0;0;0;0
5887;00;2018;0;0;0;0;0;0
5894;00;2018;0;0;0;0;0;0
5610;00;2018;0;0;0;0;0;0
5719;00;2018;0;0;0;0;0;0
5672;00;2018;0;0;0;0;0;0
5696;00;2018;0;0;0;0;0;0
3302;00;2018;0;0;0;0;0;0
3326;00;2018;0;0;0;0;0;0
3333;00;2018;0;0;0;0;0;0
3340;00;2018;0;0;0;0;0;0
3401;00;2018;0;0;0;0;0;0
3418;00;2018;0;0;0;0;0;0
3425;00;2018;0;0;0;0;0;0
3449;00;2018;0;0;0;0;0;0
3456;00;2018;0;0;0;0;0;0
3463;00;2018;0;0;0;0;0;0
3272;00;2018;0;0;0;0;0;0
3319;00;2018;0;0;0;0;0;0
3548;00;2018;0;0;0;0;0;0
3555;00;2018;0;0;0;0;0;0
2855;00;2018;0;0;0;0;0;2757
2916;00;2018;0;0;0;0;0;2477
2893;00;2018;0;0;0;0;0;2774
2886;00;2018;0;0;0;0;0;2668
5771;00;2018;0;0;0;0;0;0
6037;00;2018;0;0;0;0;0;0
4705;00;2018;0;0;0;0;0;0
4729;00;2018;0;0;0;0;0;0
4736;00;2018;0;0;0;0;0;0
4743;00;2018;0;0;0;0;0;0
4750;00;2018;0;0;0;0;0;0
4767;00;2018;0;0;0;0;0;0
4774;00;2018;0;0;0;0;0;0
4798;00;2018;0;0;0;0;0;0
4804;00;2018;0;0;0;0;0;0
4811;00;2018;0;0;0;0;0;0
4828;00;2018;0;0;0;0;0;0
4835;00;2018;0;0;0;0;0;0
4842;00;2018;0;0;0;0;0;0
4866;00;2018;0;0;0;0;0;0
4873;00;2018;0;0;0;0;0;0
4880;00;2018;0;0;0;0;0;0
3999;00;2018;0;0;0;0;0;0
4002;00;2018;0;0;0;0;0;0
4026;00;2018;0;0;0;0;0;0
4033;00;2018;0;0;0;0;0;0
4040;00;2018;0;0;0;0;0;0
4071;00;2018;0;0;0;0;0;0
4088;00;2018;0;0;0;0;0;0
4095;00;2018;0;0;0;0;0;0
4101;00;2018;0;0;0;0;0;0
4118;00;2018;0;0;0;0;0;0
4132;00;2018;0;0;0;0;0;0
4149;00;2018;0;0;0;0;0;0
4156;00;2018;0;0;0;0;0;0
4163;00;2018;0;0;0;0;0;0
4170;00;2018;0;0;0;0;0;0
4187;00;2018;0;0;0;0;0;0
3715;00;2018;0;0;0;0;0;0
3739;00;2018;0;0;0;0;0;0
3746;00;2018;0;0;0;0;0;0
3753;00;2018;0;0;0;0;0;0
3760;00;2018;0;0;0;0;0;0
3777;00;2018;0;0;0;0;0;0
3852;00;2018;0;0;0;0;0;0
3876;00;2018;0;0;0;0;0;0
3883;00;2018;0;0;0;0;0;0
3890;00;2018;0;0;0;0;0;0
3906;00;2018;0;0;0;0;0;0
3913;00;2018;0;0;0;0;0;0
5061;00;2018;0;0;0;0;0;0
5085;00;2018;0;0;0;0;0;0
5092;00;2018;0;0;0;0;0;0
5108;00;2018;0;0;0;0;0;0
5115;00;2018;0;0;0;0;0;0
4231;00;2018;0;0;0;0;0;0
4248;00;2018;0;0;0;0;0;0
4200;00;2018;0;0;0;0;0;0
6297;00;2018;0;0;0;0;0;0
6051;00;2018;0;0;0;0;0;0
3210;00;2018;0;0;0;0;0;0
3203;00;2018;0;0;0;0;0;0
3197;00;2018;0;0;0;0;0;0
3180;00;2018;0;0;0;0;0;0
3173;00;2018;0;0;0;0;0;0
5580;00;2018;0;0;0;0;0;0
3807;00;2018;0;0;0;0;0;0
3661;00;2018;0;0;0;0;0;0
2633;00;2018;0;0;0;0;0;0
5528;00;2018;0;0;0;0;0;0
4217;00;2018;0;0;0;0;0;0
6495;00;2018;0;0;0;0;0;0
5986;00;2018;0;0;0;0;0;0
5726;00;2018;0;0;0;0;0;0
5733;00;2018;0;0;0;0;0;0
3234;00;2018;0;0;0;0;0;0
6006;00;2018;0;0;0;0;0;0
3586;00;2018;0;0;0;0;0;0
5665;00;2018;0;0;0;0;0;0
5900;00;2018;0;0;0;0;0;0
6099;00;2018;0;0;0;0;0;0
5917;00;2018;0;0;0;0;0;0
4064;00;2018;0;0;0;0;0;0
4330;00;2018;0;0;0;0;0;0
4347;00;2018;0;0;0;0;0;0
4354;00;2018;0;0;0;0;0;0
4385;00;2018;0;0;0;0;0;0
4484;00;2018;0;0;0;0;0;0
4491;00;2018;0;0;0;0;0;0
4552;00;2018;0;0;0;0;0;0
4569;00;2018;0;0;0;0;0;0
4996;00;2018;0;0;0;0;0;0
5009;00;2018;0;0;0;0;0;0
5016;00;2018;0;0;0;0;0;0
4958;00;2018;0;0;0;0;0;0
6440;00;2018;0;0;0;0;0;0
2848;00;2018;0;0;0;0;0;-24
2862;00;2018;0;0;0;0;0;1564
2909;00;2018;0;0;0;0;0;2681
5535;00;2018;0;0;0;0;0;0
2879;00;2018;0;0;0;0;0;2731
6082;00;2018;0;0;0;0;0;0
6167;00;2018;0;0;0;0;0;0
6044;00;2018;0;0;0;0;0;0
6075;00;2018;0;0;0;0;0;0
6259;00;2018;0;0;0;0;0;0
2831;00;2018;0;0;0;0;0;2336
RR 7 fuchsia;00;2018;0;0;0;0;0;0
BWS-globo6;00;2018;0;0;0;0;0;120
BWS-globo9;00;2018;0;0;0;0;0;715
BWS-globo0;00;2018;0;0;0;0;0;-700
45139;00;2018;0;0;0;0;0;0
5634;00;2018;0;0;0;0;0;0
5658;00;2018;0;0;0;0;0;0
6112;00;2018;0;0;0;0;0;0
5979;00;2018;0;0;0;0;0;0
2954;00;2018;0;0;0;0;0;0
5542;00;2018;0;0;0;0;0;0
2022;00;2018;0;0;0;0;0;320
2039;00;2018;0;0;0;0;0;320
4262;00;2018;0;0;0;0;0;0
4279;00;2018;0;0;0;0;0;0
4286;00;2018;0;0;0;0;0;0
4316;00;2018;0;0;0;0;0;0
4613;00;2018;0;0;0;0;0;0
4620;00;2018;0;0;0;0;0;0
4637;00;2018;0;0;0;0;0;0
4651;00;2018;0;0;0;0;0;0
4668;00;2018;0;0;0;0;0;0
4675;00;2018;0;0;0;0;0;0
4682;00;2018;0;0;0;0;0;0
4699;00;2018;0;0;0;0;0;0
6433;00;2018;0;0;0;0;0;0
6457;00;2018;0;0;0;0;0;0
5511;00;2018;0;0;0;0;0;0
5504;00;2018;0;0;0;0;0;0
5498;00;2018;0;0;0;0;0;0
4125;00;2018;0;0;0;0;0;0
4255;00;2018;0;0;0;0;0;0
4293;00;2018;0;0;0;0;0;0
4361;00;2018;0;0;0;0;0;0
4897;00;2018;0;0;0;0;0;0
4903;00;2018;0;0;0;0;0;0
4989;00;2018;0;0;0;0;0;0
6426;00;2018;0;0;0;0;0;0
6068;00;2018;0;0;0;0;0;0
2695;00;2018;0;0;0;0;0;0
2701;00;2018;0;0;0;0;0;0
2718;00;2018;0;0;0;0;0;0
2725;00;2018;0;0;0;0;0;0
45140;00;2018;0;0;0;0;0;0
5122;00;2018;0;0;0;0;0;0
5023;00;2018;0;0;0;0;0;0
4415;00;2018;0;0;0;0;0;0
4422;00;2018;0;0;0;0;0;0
4439;00;2018;0;0;0;0;0;0
4507;00;2018;0;0;0;0;0;0
4576;00;2018;0;0;0;0;0;0
4644;00;2018;0;0;0;0;0;0
4712;00;2018;0;0;0;0;0;0
4781;00;2018;0;0;0;0;0;0
4859;00;2018;0;0;0;0;0;0
4194;00;2018;0;0;0;0;0;0
4057;00;2018;0;0;0;0;0;0
2800;00;2018;0;0;0;0;0;0
2794;00;2018;0;0;0;0;0;0
2787;00;2018;0;0;0;0;0;0
2817;00;2018;0;0;0;0;0;0
4972;00;2018;0;0;0;0;0;0
4934;00;2018;0;0;0;0;0;0
3395;00;2018;0;0;0;0;0;0
3357;00;2018;0;0;0;0;0;0
3432;00;2018;0;0;0;0;0;0
3470;00;2018;0;0;0;0;0;0
3579;00;2018;0;0;0;0;0;0
3562;00;2018;0;0;0;0;0;0
3609;00;2018;0;0;0;0;0;0
3616;00;2018;0;0;0;0;0;0
6518;00;2018;0;0;0;0;0;0
6525;00;2018;0;0;0;0;0;0
6532;00;2018;0;0;0;0;0;0
6129;00;2018;0;0;0;0;0;0
BWS-globo2;00;2018;0;0;0;0;0;13230
BWS-globo3;00;2018;0;0;0;0;0;165
BWS-globo4;00;2018;0;0;0;0;0;790
BWS-globo7;00;2018;0;0;0;0;0;450
BWS-globo8;00;2018;0;0;0;0;0;-465
BWS-globo18;00;2018;0;0;0;0;0;40
4453;00;2018;0;0;0;0;0;0
4408;00;2018;0;0;0;0;0;0
4477;00;2018;0;0;0;0;0;0
4521;00;2018;0;0;0;0;0;0
4590;00;2018;0;0;0;0;0;0
4545;00;2018;0;0;0;0;0;0
3692;00;2018;0;0;0;0;0;0
3708;00;2018;0;0;0;0;0;0
3654;00;2018;0;0;0;0;0;0
3685;00;2018;0;0;0;0;0;0
3678;00;2018;0;0;0;0;0;0
3647;00;2018;0;0;0;0;0;0
3722;00;2018;0;0;0;0;0;0
3838;00;2018;0;0;0;0;0;0
3784;00;2018;0;0;0;0;0;0
4927;00;2018;0;0;0;0;0;0
45134;00;2018;0;0;0;0;0;0
6549;00;2018;0;0;0;0;0;0
4910;00;2018;0;0;0;0;0;0
45132;00;2018;0;0;0;0;0;0
45121;00;2018;0;0;0;0;0;-287
45122;00;2018;0;0;0;0;0;0
45126;00;2018;0;0;0;0;0;0
45127;00;2018;0;0;0;0;0;0
45128;00;2018;0;0;0;0;0;0
45120;00;2018;0;0;0;0;0;0
6471;00;2018;0;0;0;0;0;0
45129;00;2018;0;0;0;0;0;0
45131;00;2018;0;0;0;0;0;0
45135;00;2018;0;0;0;0;0;0
45138;00;2018;0;0;0;0;0;0
45136;00;2018;0;0;0;0;0;0
45123;00;2018;0;0;0;0;0;0
45137;00;2018;0;0;0;0;0;0
6594;00;2018;0;0;0;0;0;384
45124;00;2018;0;0;0;0;0;0
45125;00;2018;0;0;0;0;0;-14400
45130;00;2018;0;0;0;0;0;-14400
45133;00;2018;0;0;0;0;0;-9792
45141;00;2018;0;0;0;0;0;0
45142;00;2018;0;0;0;0;0;0
45143;00;2018;0;0;0;0;0;0
45145;00;2018;0;0;0;0;0;0
45146;00;2018;0;0;0;0;0;0
6617;00;2018;0;0;0;0;0;-192
6624;00;2018;0;0;0;0;0;-168
6587;00;2018;0;0;0;0;0;0
2732;00;2018;0;0;0;0;0;0
2756;00;2018;0;0;0;0;0;0
2763;00;2018;0;0;0;0;0;0
5849;00;2018;0;0;0;0;0;0
2824;00;2018;0;0;0;0;0;2832
5856;00;2018;0;0;0;0;0;0
6273;00;2018;0;0;0;0;0;0
6310;00;2018;0;0;0;0;0;0
6327;00;2018;0;0;0;0;0;0
6488;00;2018;0;0;0;0;0;0
5993;00;2018;0;0;0;0;0;0
6013;00;2018;0;0;0;0;0;0
6334;00;2018;0;0;0;0;0;0
5863;00;2018;0;0;0;0;0;0
5689;00;2018;0;0;0;0;0;0
2930;00;2018;0;0;0;0;0;0
5627;00;2018;0;0;0;0;0;0
45144;00;2018;0;0;0;0;0;0
3791;00;2018;0;0;0;0;0;0
3814;00;2018;0;0;0;0;0;0
3821;00;2018;0;0;0;0;0;0
3845;00;2018;0;0;0;0;0;0
3869;00;2018;0;0;0;0;0;0
6419;00;2018;0;0;0;0;0;0
6402;00;2018;0;0;0;0;0;0
2640;00;2018;0;0;0;0;0;0
2626;00;2018;0;0;0;0;0;0
2770;00;2018;0;0;0;0;0;0
2688;00;2018;0;0;0;0;0;0
5603;00;2018;0;0;0;0;0;0
3623;00;2018;0;0;0;0;0;0
3630;00;2018;0;0;0;0;0;0
6570;00;2018;0;0;0;0;0;0
6563;00;2018;0;0;0;0;0;0
6556;00;2018;0;0;0;0;0;0
3593;00;2018;0;0;0;0;0;0
5368;00;2018;0;0;0;0;0;0
5375;00;2018;0;0;0;0;0;0
5382;00;2018;0;0;0;0;0;0
5399;00;2018;0;0;0;0;0;0
5412;00;2018;0;0;0;0;0;0
5429;00;2018;0;0;0;0;0;0
5450;00;2018;0;0;0;0;0;0
5443;00;2018;0;0;0;0;0;0
5436;00;2018;0;0;0;0;0;0
5702;00;2018;0;0;0;0;0;0
9327;00;2018;0;0;0;0;0;0
9334;00;2018;0;0;0;0;0;0
9686;00;2018;0;0;0;0;0;0
3227;00;2018;0;0;0;0;0;0
6600;00;2018;0;0;0;0;0;0
6631;00;2018;0;0;0;0;0;-24
6648;00;2018;0;0;0;0;0;0
6655;00;2018;0;0;0;0;0;-24
6662;00;2018;0;0;0;0;0;770
2923;00;2018;0;0;0;0;0;1812
4019;00;2018;0;0;0;0;0;0
3944;00;2018;0;0;0;0;0;0
