codice;codice alternativo;ean;codice padre;descrizione;descrizione aggiuntiva;unita misura;unita vendita;iva;dimensione;volume;dispo vincolante;richiede autenticazione;novita;online;nome img;extra1;extra2;extra3;colorhex;Lotto;note;data disponibilita;Data_scadenza;creazione;ultima modifica;pezzi_confezione;Punti_fedelta;categoria_provvigione
'8407';'8032649258407';'8032649258407';;'Busta Monocolore 128gr 55x15x49cm Giallo';'Busta Monocolore 128gr 55x15x49cm Giallo - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'NO';;'72 pz';;'002';;;;;'31/12/2030';'02/11/2009';'02/11/2009';72;;'002'
'8408';'8004995658408';'8004995658408';;'Cucchiai 12 pz  Colore Rosso';'Cucchiai 12 pz  Colore Rosso - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'13/02/2012';'13/02/2012';144;;'010'
'8411';'8056459858411';'8056459858411';;'Rotolo Carta Damascata 7 x 1,18 Rosso';'Rotolo Carta Damascata 7 x 1,18 Rosso - quantita cartone: 25 pz';'PZ';25;22;;;'NO';'NO';'SI';'SI';;'25 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';25;;'010'
'8412';'8057018578412';'8057018578412';;'Kit Pirata';'Kit Pirata - quantita cartone: 24 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'24 pz';;'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';24;;'019'
'8414';'8032649258414';'8032649258414';;'Busta Monocolore 128gr 55x15x49cm Aranci';'Busta Monocolore 128gr 55x15x49cm Aranci - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'NO';;'72 pz';;'002';;;;;'31/12/2030';'02/11/2009';'02/11/2009';72;;'002'
'8414d';'8032649258414d';'8032649258414d';;'Busta Monocolore 128gr 55x15x49cm Aranci';'Busta Monocolore 128gr 55x15x49cm Aranci - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'NO';;'72 pz';;'002';;;;;'31/12/2030';'01/09/2010';'01/09/2010';72;;'002'
'8415';'8004995658415';'8004995658415';;'Cucchiai 12 pz  Colore Giallo';'Cucchiai 12 pz  Colore Giallo - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'13/02/2012';'13/02/2012';144;;'010'
'8421';'8032649258421';'8032649258421';;'Busta Monocolore 128gr 55x15x49cm Rosso';'Busta Monocolore 128gr 55x15x49cm Rosso - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'NO';;'72 pz';;'002';;;;;'31/12/2030';'02/11/2009';'02/11/2009';72;;'002'
'8422';'8004995658422';'8004995658422';;'Cucchiai 12 pz  Colore Arancio';'Cucchiai 12 pz  Colore Arancio - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'13/02/2012';'13/02/2012';144;;'010'
'8428';'8056459858428';'8056459858428';;'Rotolo Carta Damascata 7 x 1,18 Avorio';'Rotolo Carta Damascata 7 x 1,18 Avorio - quantita cartone: 25 pz';'PZ';25;22;;;'NO';'NO';'SI';'SI';;'25 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';25;;'010'
'8429';'8057018578429';'8057018578429';;'Cerchietto indiano';'Cerchietto indiano - quantita cartone: 48 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'48 pz';'12 pz';'019';;;;;'31/12/2030';'16/06/2016';'16/06/2016';12;;'019'
'8435';'8056459858435';'8056459858435';;'Rotolo Carta Damascata 7 x 1,18 Verde';'Rotolo Carta Damascata 7 x 1,18 Verde - quantita cartone: 25 pz';'PZ';25;22;;;'NO';'NO';'SI';'SI';;'25 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';25;;'010'
'8436';'8057018578436';'8057018578436';;'Scettro 4 Mod.assortiti Argento';'Scettro 4 Mod.assortiti Argento - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';144;;'019'
'8439';'8004995658439';'8004995658439';;'Cucchiai 12 pz  Colore Blu';'Cucchiai 12 pz  Colore Blu - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'13/02/2012';'13/02/2012';144;;'010'
'8442';'8056459858442';'8056459858442';;'Rotolo Carta Damascata 7 x 1,18 Giallo';'Rotolo Carta Damascata 7 x 1,18 Giallo - quantita cartone: 25 pz';'PZ';25;22;;;'NO';'NO';'SI';'SI';;'25 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';25;;'010'
'8443';'8057018578443';'8057018578443';;'Orecchini  3 Mod.assortiti Argento';'Orecchini  3 Mod.assortiti Argento - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';144;;'019'
'8445';'8032649258445';'8032649258445';;'Busta Monocolore 128gr 55x15x49cm Celest';'Busta Monocolore 128gr 55x15x49cm Celest - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'NO';;'72 pz';;'002';;;;;'31/12/2030';'02/11/2009';'02/11/2009';72;;'002'
'8446';'8004995658446';'8004995658446';;'Forchette 12 pz Colore Bianco ';'Forchette 12 pz Colore Bianco  - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'13/02/2012';'13/02/2012';144;;'010'
'8450';'8057018578450';'8057018578450';;'Anello 3 Mod.assortiti Argento';'Anello 3 Mod.assortiti Argento - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';144;;'019'
'8452';'8032649258452';'8032649258452';;'Busta Monocolore 128gr 55x15x49cm Bianco';'Busta Monocolore 128gr 55x15x49cm Bianco - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'NO';;'72 pz';;'002';;;;;'31/12/2030';'02/11/2009';'02/11/2009';72;;'002'
'8453';'8004995658453';'8004995658453';;'Forchette 12 pz Colore Verde';'Forchette 12 pz Colore Verde - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8459';'8056459858459';'8056459858459';;'Rotolo Carta Damascata 7 x 1,18 Blu';'Rotolo Carta Damascata 7 x 1,18 Blu - quantita cartone: 25 pz';'PZ';25;22;;;'NO';'NO';'SI';'SI';;'25 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';25;;'010'
'8460';'8004995658460';'8004995658460';;'Forchette 12 pz Colore Fuxia';'Forchette 12 pz Colore Fuxia - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8466';'8056459858466';'8056459858466';;'Rotolo Carta Damascata 7 x 1,18 Fuxia';'Rotolo Carta Damascata 7 x 1,18 Fuxia - quantita cartone: 25 pz';'PZ';25;22;;;'NO';'NO';'SI';'SI';;'25 pz';;'010';;;'PEDANA 48 CT';;'31/12/2030';'22/05/2015';'22/05/2015';25;;'010'
'8467';'8057018578467';'8057018578467';;'Corona Regina';'Corona Regina - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';;'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';72;;'019'
'8469';'8032649258469';'8032649258469';;'Busta Monocolore 128gr 55x15x49cm Blu';'Busta Monocolore 128gr 55x15x49cm Blu - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'NO';;'72 pz';;'002';;;;;'31/12/2030';'02/11/2009';'02/11/2009';72;;'002'
'8473';'8056459858473';'8056459858473';;'Rotolo Carta Goffrata 7 x 1,18 Arancio';'Rotolo Carta Goffrata 7 x 1,18 Arancio - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'SI';;'16 pz';;'010';;;'pedana 48 ct';;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8474';'8057018578474';'8057018578474';;'Corona Re 18cm';'Corona Re 18cm - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';72;;'019'
'8476';'8032649258476';'8032649258476';;'Bandierine Multicolore 15 pz 6m mt';'Bandierine Multicolore 15 pz 6m mt - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'005';;;;;'31/12/2030';'11/11/2009';'11/11/2009';72;;'005'
'8477';'8004995658477';'8004995658477';;'Forchette 12 pz Colore Celeste ';'Forchette 12 pz Colore Celeste  - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8480';'8056459858480';'8056459858480';;'Rotolo Carta Goffrata 7 x 1,18 Bianco';'Rotolo Carta Goffrata 7 x 1,18 Bianco - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'NO';;'16 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8481';'8057018578481';'8057018578481';;'Frontiera Principessa 3 mod.ass';'Frontiera Principessa 3 mod.ass - quantita cartone: 144 pz - quantita sottoimballo: 12 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'12 pz';'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';144;;'019'
'8483';'8032649258483';'8032649258483';;'Bandierine rosa 15pz 6mt';'Bandierine rosa 15pz 6mt - quantita cartone: 72 pz';'PZ';36;22;;;'NO';'NO';'SI';'SI';;'72 pz';'36 pz';'005';;;;;'31/12/2030';'11/11/2009';'11/11/2009';36;;'005'
'8484';'8004995658484';'8004995658484';;'Forchette 12 pz Colore Rosso ';'Forchette 12 pz Colore Rosso  - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8490';'8032649258490';'8032649258490';;'Bandierine Celeste 15pz 6mt';'Bandierine Celeste 15pz 6mt - quantita cartone: 72 pz';'PZ';36;22;;;'NO';'NO';'SI';'SI';;'72 pz';'36 pz';'005';;;;;'31/12/2030';'11/11/2009';'11/11/2009';36;;'005'
'8491';'8004995658491';'8004995658491';;'Forchette 12 pz Colore Giallo ';'Forchette 12 pz Colore Giallo  - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8497';'8056459858497';'8056459858497';;'Rotolo Carta Goffrata 7 x 1,18 Rosa';'Rotolo Carta Goffrata 7 x 1,18 Rosa - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'NO';;'16 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8498';'8057018578498';'8057018578498';;'Coroncina Principessa Rosa';'Coroncina Principessa Rosa - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';72;;'019'
'8503';'8056459858503';'8056459858503';;'Rotolo Carta Goffrata 7 x 1,18 Celeste';'Rotolo Carta Goffrata 7 x 1,18 Celeste - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'NO';;'16 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8504';'8057018578504';'8057018578504';;'Corona Regina  oro e pietre grandi';'Corona Regina  oro e pietre grandi - quantita cartone: 72 pz - quantita sottoimballo: 12 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';'12 pz';'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';72;;'019'
'8506';'8032649258506';'8032649258506';;'Bandierine Gialle 15pz 6mt';'Bandierine Gialle 15pz 6mt - quantita cartone: 72 pz';'PZ';36;22;;;'NO';'NO';'SI';'SI';;'72 pz';'36 pz';'005';;;;;'31/12/2030';'11/11/2009';'11/11/2009';36;;'005'
'8507';'8004995658507';'8004995658507';;'Forchette 12 pz Colore Arancio ';'Forchette 12 pz Colore Arancio  - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8510';'8056459858510';'8056459858510';;'Rotolo Carta Goffrata 7 x 1,18 Rosso ';'Rotolo Carta Goffrata 7 x 1,18 Rosso  - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'NO';;'16 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8511';'8057018578511';'8057018578511';;'Topo Nero';'Topo Nero - quantita cartone: 72 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'72 pz';'12 pz';'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';12;;'019'
'8513';'8032649258513';'8032649258513';;'Bandierine Rosse 15pz 6mt';'Bandierine Rosse 15pz 6mt - quantita cartone: 72 pz';'PZ';36;22;;;'NO';'NO';'SI';'SI';;'72 pz';'36 pz';'005';;;;;'31/12/2030';'11/11/2009';'11/11/2009';36;;'005'
'8514';'8004995658514';'8004995658514';;'Forchette 12 pz Colore Blu';'Forchette 12 pz Colore Blu - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'85166-18';;;;'Mylar 18 Grad on Black ';'Mylar 18 Grad on Black  - quantita cartone: 1 pz';'PZ';1;22;;;'NO';'NO';'SI';'NO';;'1 pz';;'004';;;'5452';;'31/12/2030';'29/08/2011';'29/08/2011';1;;'004'
'85167-36';;;;'Mylar 36 Trasparente You did it Grade ';'Mylar 36 Trasparente You did it Grade  - quantita cartone: 1 pz';'PZ';1;22;;;'NO';'NO';'SI';'SI';;'1 pz';;'004';;;'5469';;'31/12/2030';'30/08/2011';'30/08/2011';1;;'004'
'8520';'8032649258520';'8032649258520';;'Bandierine Bianche 15pz 6mt';'Bandierine Bianche 15pz 6mt - quantita cartone: 72 pz';'PZ';36;22;;;'NO';'NO';'SI';'SI';;'72 pz';'36 pz';'005';;;;;'31/12/2030';'11/11/2009';'11/11/2009';36;;'005'
'8521';'8004995658521';'8004995658521';;'Coltelli 12 pz Colore Bianco ';'Coltelli 12 pz Colore Bianco  - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8527';'8056459858527';'8056459858527';;'Rotolo Carta Goffrata 7 x 1,18 Avorio';'Rotolo Carta Goffrata 7 x 1,18 Avorio - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'NO';;'16 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8528';'8057018578528';'8057018578528';;'Tarantola ';'Tarantola  - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';;'016';;;;;'31/12/2030';'09/06/2016';'09/06/2016';72;;'016'
'8534';'8056459858534';'8056459858534';;'Rotolo Carta Goffrata 7 x 1,18 Verde';'Rotolo Carta Goffrata 7 x 1,18 Verde - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'NO';;'16 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8535';'8057018578535';'8057018578535';;'Tarantola ';'Tarantola  - quantita cartone: 72 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'72 pz';'12 pz';'019';;;;;'31/12/2030';'09/06/2016';'09/06/2016';12;;'019'
'8537';'8032649258537';'8032649258537';;'Bandierine Nazioni 15pz 6mt';'Bandierine Nazioni 15pz 6mt - quantita cartone: 72 pz';'PZ';36;22;;;'NO';'NO';'SI';'SI';;'72 pz';'36 pz';'005';;;;;'31/12/2030';'11/11/2009';'11/11/2009';36;;'005'
'8538';'8004995658538';'8004995658538';;'Coltelli 12 pz Colore Verde';'Coltelli 12 pz Colore Verde - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8541';'8056459858541';'8056459858541';;'Rotolo Carta Goffrata 7 x 1,18 Giallo';'Rotolo Carta Goffrata 7 x 1,18 Giallo - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'NO';;'16 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8542';'8057018578542';'8057018578542';;'Rotolo TNT 50 gr 1,20 x 5 mt Verde Mela';'Rotolo TNT 50 gr 1,20 x 5 mt Verde Mela - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'SI';;'12 pz';;'010';;;;;'31/12/2030';'09/06/2016';'09/06/2016';12;;'010'
'8544';'8032649258544';'8032649258544';;'Porta Bomboniere Ruota Girl 12Box';'Porta Bomboniere Ruota Girl 12Box - quantita cartone: 2 pz';'PZ';2;22;;;'NO';'NO';'SI';'SI';;'2 pz';;'015';;;;;'31/12/2030';'28/12/2009';'28/12/2009';2;;'015'
'8545';'8004995658545';'8004995658545';;'Coltelli 12pz Colore Fuxia';'Coltelli 12pz Colore Fuxia - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8551';'8032649258551';'8032649258551';;'Porta Bomboniere Ruota Boy 12Box';'Porta Bomboniere Ruota Boy 12Box - quantita cartone: 2 pz';'PZ';2;22;;;'NO';'NO';'SI';'SI';;'2 pz';;'015';;;;;'31/12/2030';'28/12/2009';'28/12/2009';2;;'015'
'8552';'8004995658552';'8004995658552';;'Coltelli 12pz colore Celeste';'Coltelli 12pz colore Celeste - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8558';'8056459858558';'8056459858558';;'Rotolo Carta Goffrata 7 x 1,18 Blu';'Rotolo Carta Goffrata 7 x 1,18 Blu - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'NO';;'16 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8559';'8057018578559';'8057018578559';;'Rotolo TNT 50 gr 1,20 x 5 mt Fuxia';'Rotolo TNT 50 gr 1,20 x 5 mt Fuxia - quantita cartone: 12 pz';'PZ';12;22;;;'NO';'NO';'SI';'SI';;'12 pz';;'010';;;;;'31/12/2030';'09/06/2016';'09/06/2016';12;;'010'
'8565';'8056459858565';'8056459858565';;'Rotolo Carta Goffrata 7 x 1,18 Fuxia';'Rotolo Carta Goffrata 7 x 1,18 Fuxia - quantita cartone: 16 pz';'PZ';16;22;;;'NO';'NO';'SI';'NO';;'16 pz';;'010';;;;;'31/12/2030';'22/05/2015';'22/05/2015';16;;'010'
'8566';'8057018578566';'8057018578566';;'Ossa 10pz  ';'Ossa 10pz   - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';;'016';;;;;'31/12/2030';'09/06/2016';'09/06/2016';72;;'016'
'8568';'8032649258568';'8032649258568';;'Porta Bomboniere Carrozzina Boy 12Box';'Porta Bomboniere Carrozzina Boy 12Box - quantita cartone: 4 pz';'PZ';4;22;;;'NO';'NO';'SI';'NO';;'4 pz';;'015';;;;;'31/12/2030';'28/12/2009';'28/12/2009';4;;'015'
'8569';'8004995658569';'8004995658569';;'Coltelli 12pz Colore Rosso';'Coltelli 12pz Colore Rosso - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8572';'8056459858572';'8056459858572';;'Porta Torta 40cm x40 cm Argento ';'Porta Torta 40cm x40 cm Argento  - quantita cartone: 48 pz';'PZ';48;22;;;'NO';'NO';'SI';'SI';;'48 pz';;'008';;;;;'31/12/2030';'22/05/2015';'22/05/2015';48;;'008'
'8573';'8057018578573';'8057018578573';;'Scarafaggi 6 pz';'Scarafaggi 6 pz - quantita cartone: 72 pz';'PZ';24;22;;;'NO';'NO';'SI';'NO';;'72 pz';'24 pz';'019';;;;;'31/12/2030';'16/06/2016';'16/06/2016';24;;'019'
'8575';'8032649258575';'8032649258575';;'Ricarica Display Box 5x5 Carrozzina Boy';'Ricarica Display Box 5x5 Carrozzina Boy - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';;'015';;;;;'31/12/2030';'28/12/2009';'28/12/2009';72;;'015'
'8576';'8004995658576';'8004995658576';;'Coltelli 12pz Colore Giallo';'Coltelli 12pz Colore Giallo - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8580';'8057018578580';'8057018578580';;'Scarafaggio 1 PZ';'Scarafaggio 1 PZ - quantita cartone: 144 pz';'PZ';144;22;;;'NO';'NO';'SI';'NO';;'144 pz';;'019';;;;;'31/12/2030';'16/06/2016';'16/06/2016';144;;'019'
'8582';'8032649258582';'8032649258582';;'Porta Bomboniere Treno Boy 40pz';'Porta Bomboniere Treno Boy 40pz - quantita cartone: 2 pz';'PZ';2;22;;;'NO';'NO';'SI';'NO';;'2 pz';;'015';;;;;'31/12/2030';'28/12/2009';'28/12/2009';2;;'015'
'8583';'8004995658583';'8004995658583';;'Coltelli 12pz Colore Arancio';'Coltelli 12pz Colore Arancio - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8589';'8056459858589';'8056459858589';;'Porta Torta 45cm x45 cm Argento';'Porta Torta 45cm x45 cm Argento - quantita cartone: 36 pz';'PZ';36;22;;;'NO';'NO';'SI';'SI';;'36 pz';;'008';;;;;'31/12/2030';'03/08/2015';'03/08/2015';36;;'008'
'8590';'8004995658590';'8004995658590';;'Coltelli 12pz Colore Blu';'Coltelli 12pz Colore Blu - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';144;;'010'
'8596';'8056459858596';'8056459858596';;'Pallone 12 Rotondo  mix 12 pz per Astine';'Pallone 12 Rotondo  mix 12 pz per Astine';'PZ';1;22;;;'NO';'NO';'SI';'NO';;;;'004';;;;;'31/12/2030';'22/05/2015';'22/05/2015';1;;'004'
'8597';'8057018578597';'8057018578597';;'Mini Tarantola 2 pz';'Mini Tarantola 2 pz - quantita cartone: 72 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'72 pz';'12 pz';'019';;;;;'31/12/2030';'16/06/2016';'16/06/2016';12;;'019'
'8598';'8056459858598';'8056459858598';;'Porta Torta 45cm x45 cm Argento';'Porta Torta 45cm x45 cm Argento - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'NO';;'72 pz';;'008';;;;;'31/12/2030';'22/05/2015';'22/05/2015';72;;'008'
'8599';'8032649258599';'8032649258599';;'Ricarica Display Box Treno Boy';'Ricarica Display Box Treno Boy - quantita cartone: 72 pz';'PZ';72;22;;;'NO';'NO';'SI';'SI';;'72 pz';;'015';;;;;'31/12/2030';'28/12/2009';'28/12/2009';72;;'015'
'8602';'8056459858602';'8056459858602';;'Stuzzicadenti 12 pz Stelline ';'Stuzzicadenti 12 pz Stelline  - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'008';;;;;'31/12/2030';'22/05/2015';'22/05/2015';144;;'008'
'8603';'8057018578603';'8057018578603';;'Fiore Spruzzo Clown';'Fiore Spruzzo Clown - quantita cartone: 36 pz - quantita sottoimballo: 12 pz';'PZ';36;22;;;'NO';'NO';'SI';'SI';;'36 pz';'12 pz';'019';;;;;'31/12/2030';'10/06/2016';'10/06/2016';36;;'019'
'8605';'8032649258605';'8032649258605';;'Porta Bomboniere Treno Girl 40 pz';'Porta Bomboniere Treno Girl 40 pz - quantita cartone: 2 pz';'PZ';2;22;;;'NO';'NO';'SI';'NO';;'2 pz';;'015';;;;;'31/12/2030';'28/12/2009';'28/12/2009';2;;'015'
'8606';'8004995658606';'8004995658606';;'Piatti Quadrati 66pz Col.Bianco';'Piatti Quadrati 66pz Col.Bianco - quantita cartone: 24 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'24 pz';;'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';24;;'010'
'8610';'8057018578610';'8057018578610';;'Uovo occhio di bue';'Uovo occhio di bue - quantita cartone: 72 pz';'PZ';12;22;;;'NO';'NO';'SI';'NO';;'72 pz';'12 pz';'019';;;;;'31/12/2030';'10/06/2016';'10/06/2016';12;;'019'
'8612';'8032649258612';'8032649258612';;'Ricarica Display Box Treno Girl';'Ricarica Display Box Treno Girl - quantita cartone: 24 pz';'PZ';24;22;;;'NO';'NO';'SI';'SI';;'24 pz';;'015';;;;;'31/12/2030';'28/12/2009';'28/12/2009';24;;'015'
'8613';'8004995658613';'8004995658613';;'Piatti Quadrati 6 6pz Colore Verde';'Piatti Quadrati 6 6pz Colore Verde - quantita cartone: 15 pz';'PZ';15;22;;;'NO';'NO';'SI';'SI';;'15 pz';;'010';;;;;'31/12/2030';'14/02/2012';'14/02/2012';15;;'010'
'8619';'8056459858619';'8056459858619';;'Stuzzicadenti 12 pz Cuore ';'Stuzzicadenti 12 pz Cuore  - quantita cartone: 144 pz - quantita sottoimballo: 24 pz';'PZ';144;22;;;'NO';'NO';'SI';'SI';;'144 pz';'24 pz';'008';;;;;'31/12/2030';'22/05/2015';'22/05/2015';144;;'008'
